index,protein,ec
414,YLR134W,0.0
415,YHR154W,0.0
416,YOR061W,9.651629652240821e-29
417,YOR370C,0.00034636990634914874
418,YKL144C,0.0025465881722568765
419,YKL120W,1.351111297519636e-05
420,YHR068W,3.096905131968333e-46
421,YGL029W,2.598569622744457e-06
422,YGL099W,0.002528281905998242
423,YPL032C,0.004755269726118399
424,YIL085C,1.5242476280849844e-48
425,YCR033W,3.455188506026347e-06
426,YMR296C,0.006028104986448953
427,YDL135C,0.002121623882167887
428,YER042W,1.5854246820018256e-42
429,YPR139C,0.0007691007782902356
430,YPL259C,7.308477143931497e-08
431,YLR447C,0.001158590892619065
432,YNL307C,0.00021861382219912746
433,YLR362W,3.832784616473826e-07
434,YER023W,0.00046295341348442584
435,YFR010W,9.635058787853574e-07
436,YKR008W,0.0002824593583885361
437,YMR010W,0.03280207200487412
438,YBR002C,0.0037710759411057624
439,YLR100W,0.0028876923389357565
440,YLL028W,0.19181248872483148
441,YDR324C,1.288386603475621e-10
442,YJR108W,7.297922915788265e-49
443,YOR165W,0.00578409194551129
444,YNL287W,0.0029979966110347113
445,YKR038C,1.7553915858598062e-44
446,YGR037C,0.0014154511060885076
447,YNL180C,6.02332151244448e-09
448,YKL026C,4.579646426981912e-49
449,YML072C,0.2206204450807599
450,YAR042W,0.0007544239281259851
451,YLR077W,1.6094934082179943e-11
452,YER063W,1.440085865163151e-06
453,YKL181W,1.250929764412727e-24
454,YGR078C,3.9321493100485403e-07
455,YLL031C,0.00029431157708815017
456,YPL101W,1.090934424455491e-08
457,YGR223C,3.2688935426322416e-05
458,YGR005C,6.1283303086235e-09
459,YBL051C,0.0007704121249160363
460,YOL137W,0.0036729011525313327
461,YBR080C,0.0005051144514110547
462,YGL172W,1.9279040426874916e-06
463,YDL052C,0.005537098057921914
464,YJL039C,5.102340420248696e-08
465,YLL001W,0.0008769803209487797
466,YLR360W,2.652611097078584e-05
467,YOR261C,6.202612349526432e-24
468,YPR133C,3.8727234547312044e-05
469,YOL005C,0.0013288003189454532
