index,protein,dc
687,YKL193C,131.98928450771766
688,YIL154C,185.04977603558063
689,YLR258W,232.46149941210416
690,YNL061W,263.95917872177495
691,YBL050W,154.71753636611245
692,YDR195W,154.71753636611245
693,YCL031C,55.690304297243856
694,YNL053W,44.713763021999235
695,YDR299W,104.68233465734832
696,YNL233W,154.71753636611245
697,YJR076C,66.68133813019386
698,YGL158W,286.27108795468143
699,YGL127C,138.89729939683443
700,YMR012W,32.3778838773108
701,YIR026C,136.27238662987338
702,YDL132W,7.85937293136249
703,YGL106W,113.85140311367961
704,YJR053W,85.83369961959161
705,YHR170W,27.652291203228195
706,YER107C,73.52399867483715
707,YGR156W,154.71753636611245
708,YDR020C,6.52117804070062
709,YDL188C,55.672779749228674
710,YKL082C,45.930484514086814
711,YFR040W,34.92592784746568
712,YIR006C,65.4913337273841
713,YIR003W,42.346266071915664
714,YKL009W,97.46840620686676
715,YER095W,3.26058902035031
716,YHR099W,227.34124422697832
717,YOR017W,125.34098241139384
718,YER015W,103.43340286592706
719,YER028C,57.50891657124107
720,YLR240W,6.35591854885136
721,YHR052W,312.65194296288
722,YJR057W,133.96323816767796
723,YPR161C,23.504419830760376
724,YMR261C,9.51569694110539
725,YML091C,242.983089713937
726,YBL105C,28.327592351258062
727,YMR212C,7.63706191395727
728,YGL112C,211.83513872620856
729,YER033C,97.65647422678927
730,YDR207C,19.188386292189985
731,YLR215C,154.71753636611245
732,YLR067C,136.11752276229606
733,YNL267W,3.26058902035031
734,YOR127W,15.45796168133907
735,YDL179W,36.922889796122384
736,YAR007C,24.69464890366042
737,YMR100W,22.128465532080796
738,YMR223W,178.95977059930016
739,YAL025C,97.46840620686676
740,YDL060W,31.339258250103107
741,YJL123C,14.638023949141573
742,YDR239C,146.8648236180345
743,YHR158C,203.31802490967064
744,YDR028C,222.51613677934833
745,YCL014W,54.024838184199375
746,YGL066W,178.95977059930016
747,YPL217C,66.67332479486544
748,YOR227W,154.71753636611245
749,YCR079W,25.818642042856936
750,YNL132W,97.33217296558504
751,YML109W,50.89715696010756
752,YNL229C,141.1063733494846
753,YGL119W,2.66873612104487
754,YPL235W,39.773289503458386
755,YIL105C,166.93001305733847
756,YGL134W,141.79172892039213
757,YDL066W,94.27658254616856
758,YMR295C,86.61520051794538
759,YFL047W,117.64383213097747
760,YDL025C,31.805567043149004
761,YJR064W,50.89715696010756
762,YOR081C,62.682879904786155
763,YKL204W,41.688706877723284
764,YOR027W,31.29732469703221
765,YGR032W,28.025641178554707
766,YIL021W,129.38102021763285
767,YGR109C,61.91095421639278
768,YDR162C,150.5816146131994
769,YLR208W,68.77182571873094
770,YDR523C,3.26058902035031
771,YOR341W,206.09494248246787
772,YDL017W,3.26058902035031
773,YGR193C,25.818642042856936
774,YLR386W,16.11376471936718
